,tweet_id,rating_numerator,rating_denominator,rating_value,name,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,stage,breed_prediction,isDog,top_breed
340,672264251789176834,10,10,1.0,Kreg,Chihuahua,0.60986,True,teddy,0.0681337,False,Norwich_terrier,0.0592273,True,null_stage,Chihuahua,Real dog,Chihuahua
341,672267570918129665,10,10,1.0,None,Irish_terrier,0.716932,True,miniature_pinscher,0.0512335,True,Airedale,0.0443809,True,null_stage,Irish_terrier,Real dog,Other dog breeds
342,672272411274932228,11,10,1.1,Pippin,pug,0.914685,True,Norwegian_elkhound,0.0149819,True,Siamese_cat,0.00922055,False,null_stage,pug,Real dog,pug
343,672466075045466113,12,10,1.2,Franq,cocker_spaniel,0.150424,True,toy_poodle,0.0886053,True,Welsh_springer_spaniel,0.0720143,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
344,672475084225949696,8,10,0.8,Buddy,terrapin,0.879286,False,cockroach,0.0452524,False,box_turtle,0.0164038,False,null_stage,not_dog,Others,not_dog
345,672481316919734272,12,10,1.2,Jazz,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True,pupper,Border_collie,Real dog,Other dog breeds
346,672482722825261057,10,10,1.0,light,West_Highland_white_terrier,0.586173,True,borzoi,0.20662,True,Great_Pyrenees,0.0606527,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
347,672488522314567680,10,10,1.0,Jackie,Doberman,0.605358,True,Rottweiler,0.108382,True,Appenzeller,0.0777977,True,null_stage,Doberman,Real dog,Other dog breeds
348,672523490734551040,10,10,1.0,None,golden_retriever,0.565981,True,chow,0.0812117,True,Irish_terrier,0.061596,True,null_stage,golden_retriever,Real dog,golden_retriever
349,672538107540070400,7,10,0.7,Darby,Siamese_cat,0.383937,False,Chihuahua,0.160274,True,giant_panda,0.147745,False,null_stage,Chihuahua,Real dog,Chihuahua
350,672591271085670400,8,10,0.8,None,gondola,0.13429,False,lifeboat,0.108356,False,bassinet,0.0936789,False,null_stage,not_dog,Others,not_dog
351,672591762242805761,10,10,1.0,Taz,kuvasz,0.777659,True,Great_Pyrenees,0.112517,True,golden_retriever,0.0383509,True,null_stage,kuvasz,Real dog,Other dog breeds
352,672594978741354496,9,10,0.9,Scott,Great_Pyrenees,0.755945,True,Old_English_sheepdog,0.0823368,True,Afghan_hound,0.0270366,True,pupper,Great_Pyrenees,Real dog,Other dog breeds
353,672604026190569472,11,10,1.1,None,toy_poodle,0.820158,True,miniature_poodle,0.178404,True,toilet_tissue,0.000291158,False,null_stage,toy_poodle,Real dog,toy_poodle
354,672609152938721280,9,10,0.9,Caryl,microwave,0.981946,False,rotisserie,0.00747245,False,television,0.00588062,False,null_stage,not_dog,Others,not_dog
355,672614745925664768,6,10,0.6,Norman,starfish,0.712717,False,goldfish,0.258865,False,sea_cucumber,0.00201543,False,pupper,not_dog,Others,not_dog
356,672622327801233409,12,10,1.2,None,golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,clumber,0.00878601,True,pupper,golden_retriever,Real dog,golden_retriever
357,672640509974827008,9,10,0.9,None,Chesapeake_Bay_retriever,0.420155,True,Cardigan,0.26603,True,Labrador_retriever,0.0425145,True,null_stage,Chesapeake_Bay_retriever,Real dog,Other dog breeds
358,672828477930868736,9,10,0.9,Jerry,sandbar,0.118154,False,stingray,0.075915,False,seashore,0.0751248,False,null_stage,not_dog,Others,not_dog
359,672834301050937345,10,10,1.0,Ed,Pembroke,0.58256,True,Cardigan,0.258869,True,nipple,0.0338345,False,null_stage,Pembroke,Real dog,Pembroke
360,672877615439593473,8,10,0.8,Oscar,Chihuahua,0.412362,True,beagle,0.0680661,True,borzoi,0.0450712,True,null_stage,Chihuahua,Real dog,Chihuahua
361,672884426393653248,6,10,0.6,None,tusker,0.12241,False,warthog,0.11987,False,water_buffalo,0.105856,False,null_stage,not_dog,Others,not_dog
362,672898206762672129,11,10,1.1,Cheryl,motor_scooter,0.835819,False,bobsled,0.0358563,False,moped,0.033079,False,pupper,not_dog,Others,not_dog
363,672902681409806336,9,10,0.9,Jimison,ram,0.374466,False,bighorn,0.159621,False,Arabian_camel,0.111919,False,null_stage,not_dog,Others,not_dog
364,672964561327235073,10,10,1.0,Terry,Chihuahua,0.292343,True,pug,0.173364,True,French_bulldog,0.0455071,True,null_stage,Chihuahua,Real dog,Chihuahua
365,672968025906282496,11,10,1.1,Gustaf,toy_poodle,0.678046,True,miniature_poodle,0.160273,True,Airedale,0.0656487,True,null_stage,toy_poodle,Real dog,toy_poodle
366,672970152493887488,7,10,0.7,Chet,leaf_beetle,0.340154,False,rhinoceros_beetle,0.139698,False,crayfish,0.0580336,False,pupper,not_dog,Others,not_dog
367,672975131468300288,10,10,1.0,None,pug,0.836421,True,Brabancon_griffon,0.0446678,True,French_bulldog,0.0365705,True,pupper,pug,Real dog,pug
368,672980819271634944,5,10,0.5,None,car_mirror,0.232754,False,basset,0.219461,True,beagle,0.112397,True,null_stage,basset,Real dog,Other dog breeds
369,672984142909456390,9,10,0.9,None,wombat,0.73878,False,beaver,0.133368,False,wallaby,0.0323701,False,null_stage,not_dog,Others,not_dog
370,672988786805112832,10,10,1.0,Schnozz,Lakeland_terrier,0.836632,True,West_Highland_white_terrier,0.0738996,True,wire-haired_fox_terrier,0.0381601,True,pupper,Lakeland_terrier,Real dog,Other dog breeds
371,672995267319328768,8,10,0.8,Pumpkin,French_bulldog,0.719559,True,boxer,0.166927,True,Boston_bull,0.101354,True,null_stage,French_bulldog,Real dog,Other dog breeds
372,672997845381865473,12,10,1.2,Kenzie,chow,0.517255,True,Pomeranian,0.206053,True,koala,0.127037,False,null_stage,chow,Real dog,chow
373,673148804208660480,8,10,0.8,Fletcher,tub,0.87301,False,bathtub,0.0914341,False,toilet_seat,0.0254563,False,pupper,not_dog,Others,not_dog
374,673213039743795200,10,10,1.0,Dexter,schipperke,0.888082,True,groenendael,0.0477274,True,kelpie,0.041398,True,null_stage,schipperke,Real dog,Other dog breeds
375,673240798075449344,6,10,0.6,None,Airedale,0.443004,True,brown_bear,0.114162,False,Chesapeake_Bay_retriever,0.0946386,True,null_stage,Airedale,Real dog,Other dog breeds
376,673270968295534593,11,10,1.1,Mac,Shih-Tzu,0.610453,True,Maltese_dog,0.166815,True,Old_English_sheepdog,0.132015,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
377,673295268553605120,8,10,0.8,Eve,golden_retriever,0.889241,True,Labrador_retriever,0.0646833,True,Great_Pyrenees,0.0126126,True,pupper,golden_retriever,Real dog,golden_retriever
378,673317986296586240,10,10,1.0,None,miniature_pinscher,0.384099,True,bloodhound,0.0799232,True,Rottweiler,0.0685941,True,null_stage,miniature_pinscher,Real dog,Other dog breeds
379,673320132811366400,11,10,1.1,Frankie,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,null_stage,Samoyed,Real dog,Samoyed
380,673342308415348736,10,10,1.0,Django,ski_mask,0.981017,False,Chihuahua,0.0135592,True,kelpie,0.00065218,True,pupper,Chihuahua,Real dog,Chihuahua
381,673343217010679808,11,10,1.1,None,Chihuahua,0.541408,True,Italian_greyhound,0.156891,True,miniature_pinscher,0.0695558,True,null_stage,Chihuahua,Real dog,Chihuahua
382,673345638550134785,7,10,0.7,Gerald,hamster,0.761025,False,weasel,0.0693617,False,Pomeranian,0.064627,True,null_stage,Pomeranian,Real dog,Other dog breeds
383,673350198937153538,9,10,0.9,Bella,West_Highland_white_terrier,0.119188,True,quill,0.104014,False,Maltese_dog,0.093944,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
384,673352124999274496,12,10,1.2,None,golden_retriever,0.672808,True,Labrador_retriever,0.275885,True,kuvasz,0.022255,True,null_stage,golden_retriever,Real dog,golden_retriever
385,673355879178194945,11,10,1.1,Koda,Rottweiler,0.529248,True,miniature_pinscher,0.168296,True,Appenzeller,0.100452,True,null_stage,Rottweiler,Real dog,Other dog breeds
386,673359818736984064,8,10,0.8,Steve,English_setter,0.696568,True,Brittany_spaniel,0.104046,True,Ibizan_hound,0.0348325,True,null_stage,English_setter,Real dog,Other dog breeds
387,673363615379013632,11,10,1.1,None,ox,0.193431,False,warthog,0.123827,False,bison,0.111177,False,pupper,not_dog,Others,not_dog
388,673576835670777856,7,10,0.7,None,teddy,0.25521,False,Christmas_stocking,0.0982852,False,pajama,0.0727351,False,null_stage,not_dog,Others,not_dog
389,673580926094458881,8,10,0.8,None,beagle,0.985062,True,basset,0.00641784,True,Walker_hound,0.00353259,True,null_stage,beagle,Real dog,Other dog breeds
390,673583129559498752,11,10,1.1,Sandy,Arctic_fox,0.153271,False,golden_retriever,0.113946,True,borzoi,0.110718,True,null_stage,golden_retriever,Real dog,golden_retriever
391,673612854080196609,7,10,0.7,Jeffri,Newfoundland,0.223101,True,Leonberg,0.111106,True,shovel,0.0856263,False,pupper,Newfoundland,Real dog,Other dog breeds
392,673636718965334016,10,10,1.0,None,wombat,0.880257,False,corn,0.0194207,False,pug,0.0190443,True,null_stage,pug,Real dog,pug
393,673656262056419329,10,10,1.0,Albert,bull_mastiff,0.700625,True,Rhodesian_ridgeback,0.0946977,True,Brabancon_griffon,0.0575594,True,pupper,bull_mastiff,Real dog,Other dog breeds
394,673662677122719744,12,10,1.2,None,Labrador_retriever,0.95767,True,beagle,0.0124127,True,golden_retriever,0.00568913,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
395,673680198160809984,13,10,1.3,None,Samoyed,0.989853,True,Arctic_fox,0.00334375,False,chow,0.00280172,True,null_stage,Samoyed,Real dog,Samoyed
396,673686845050527744,11,10,1.1,George,Pekinese,0.185903,True,guinea_pig,0.172951,False,pug,0.166183,True,null_stage,Pekinese,Real dog,Other dog breeds
397,673688752737402881,9,10,0.9,Larry,soft-coated_wheaten_terrier,0.340806,True,Sealyham_terrier,0.234898,True,kuvasz,0.203495,True,null_stage,soft-coated_wheaten_terrier,Real dog,Other dog breeds
398,673689733134946305,11,10,1.1,None,Chesapeake_Bay_retriever,0.38222,True,American_Staffordshire_terrier,0.35014,True,seat_belt,0.0988739,False,null_stage,Chesapeake_Bay_retriever,Real dog,Other dog breeds
399,673697980713705472,8,10,0.8,None,porcupine,0.151876,False,hen,0.11138,False,doormat,0.0589337,False,pupper,not_dog,Others,not_dog
400,673700254269775872,3,10,0.3,None,water_bottle,0.614536,False,ashcan,0.0509114,False,bucket,0.0374319,False,null_stage,not_dog,Others,not_dog
401,673705679337693185,8,10,0.8,Dot,Shih-Tzu,0.165383,True,Lhasa,0.116977,True,Yorkshire_terrier,0.0638989,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
402,673707060090052608,10,10,1.0,Raymond,German_short-haired_pointer,0.935771,True,kelpie,0.022561,True,Labrador_retriever,0.00884665,True,pupper,German_short-haired_pointer,Real dog,Other dog breeds
403,673708611235921920,12,10,1.2,Riley,golden_retriever,0.936333,True,cocker_spaniel,0.0242109,True,Labrador_retriever,0.00943485,True,null_stage,golden_retriever,Real dog,golden_retriever
404,673709992831262724,12,10,1.2,None,Chihuahua,0.330171,True,Siamese_cat,0.18158,False,kelpie,0.178227,True,null_stage,Chihuahua,Real dog,Chihuahua
405,673711475735838725,10,10,1.0,None,Maltese_dog,0.607401,True,toy_poodle,0.143836,True,Sealyham_terrier,0.063907,True,null_stage,Maltese_dog,Real dog,Other dog breeds
406,673715861853720576,4,10,0.4,None,suit,0.404115,False,bow_tie,0.294683,False,Windsor_tie,0.132701,False,null_stage,not_dog,Others,not_dog
407,673887867907739649,10,10,1.0,None,Brabancon_griffon,0.216767,True,Chihuahua,0.190958,True,golden_retriever,0.163288,True,null_stage,Brabancon_griffon,Real dog,Other dog breeds
408,673906403526995968,3,10,0.3,None,toilet_seat,0.683319,False,soft-coated_wheaten_terrier,0.0489277,True,Siberian_husky,0.030386,True,null_stage,soft-coated_wheaten_terrier,Real dog,Other dog breeds
409,673919437611909120,11,10,1.1,Obie,jack-o'-lantern,0.172079,False,schipperke,0.115984,True,miniature_pinscher,0.052175,True,pupper,schipperke,Real dog,Other dog breeds
410,673956914389192708,10,10,1.0,None,pug,0.586161,True,Brabancon_griffon,0.0827437,True,Chihuahua,0.0458777,True,pupper,pug,Real dog,pug
411,674008982932058114,10,10,1.0,None,jigsaw_puzzle,0.97081,False,prayer_rug,0.0110482,False,quill,0.00843171,False,null_stage,not_dog,Others,not_dog
412,674014384960745472,11,10,1.1,Aiden,Pembroke,0.74232,True,Cardigan,0.0849371,True,Eskimo_dog,0.0683209,True,null_stage,Pembroke,Real dog,Pembroke
413,674019345211760640,10,10,1.0,Acro,collie,0.992732,True,borzoi,0.0050429,True,Shetland_sheepdog,0.00172478,True,null_stage,collie,Real dog,Other dog breeds
414,674024893172875264,10,10,1.0,None,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian_cat,0.00644846,False,null_stage,Pomeranian,Real dog,Other dog breeds
415,674036086168010753,9,10,0.9,Daisy,toy_poodle,0.685617,True,miniature_poodle,0.151936,True,Maltese_dog,0.0455311,True,null_stage,toy_poodle,Real dog,toy_poodle
416,674038233588723717,12,10,1.2,Kaiya,Eskimo_dog,0.358459,True,Norwegian_elkhound,0.206963,True,malamute,0.148236,True,pupper,Eskimo_dog,Real dog,Other dog breeds
417,674042553264685056,12,10,1.2,None,toy_poodle,0.927975,True,miniature_poodle,0.0689464,True,standard_poodle,0.00131575,True,null_stage,toy_poodle,Real dog,toy_poodle
418,674045139690631169,3,10,0.3,None,robin,0.369661,False,rhinoceros_beetle,0.110607,False,European_fire_salamander,0.0431782,False,null_stage,not_dog,Others,not_dog
419,674051556661161984,10,10,1.0,Lucy,Shih-Tzu,0.179777,True,badger,0.16058,False,three-toed_sloth,0.132154,False,null_stage,Shih-Tzu,Real dog,Other dog breeds
420,674053186244734976,10,10,1.0,Stanley,Cardigan,0.984725,True,Pembroke,0.00873039,True,kelpie,0.00219477,True,null_stage,Cardigan,Real dog,Other dog breeds
421,674063288070742018,5,10,0.5,Earl,ostrich,0.661176,False,bearskin,0.214879,False,swab,0.0644557,False,null_stage,not_dog,Others,not_dog
422,674075285688614912,11,10,1.1,Mitch,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True,null_stage,Airedale,Real dog,Other dog breeds
423,674082852460433408,11,10,1.1,None,Pomeranian,0.666957,True,Shetland_sheepdog,0.0280194,True,ski_mask,0.0206827,False,null_stage,Pomeranian,Real dog,Other dog breeds
424,674255168825880576,10,10,1.0,Bobbay,Eskimo_dog,0.615741,True,Siberian_husky,0.199544,True,malamute,0.179107,True,null_stage,Eskimo_dog,Real dog,Other dog breeds
425,674262580978937856,9,10,0.9,Gus,Greater_Swiss_Mountain_dog,0.519428,True,boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True,pupper,Greater_Swiss_Mountain_dog,Real dog,Other dog breeds
426,674265582246694913,2,10,0.2,Henry,slug,0.998075,False,ice_lolly,0.00098401,False,leafhopper,9.72038e-05,False,null_stage,not_dog,Others,not_dog
427,674269164442398721,8,10,0.8,Bob,pug,0.622921,True,Norwegian_elkhound,0.0486585,True,Cardigan,0.0169655,True,null_stage,pug,Real dog,pug
428,674271431610523648,10,10,1.0,None,German_shepherd,0.991454,True,malinois,0.00415023,True,bloodhound,0.00301913,True,null_stage,German_shepherd,Real dog,Other dog breeds
429,674291837063053312,11,10,1.1,Kenny,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True,null_stage,Cardigan,Real dog,Other dog breeds
430,674307341513269249,12,10,1.2,life,,,,,,,,,,null_stage,,Real dog,Other dog breeds
431,674318007229923329,8,10,0.8,Lennon,porcupine,0.846628,False,hamster,0.0381361,False,echidna,0.0146804,False,pupper,not_dog,Others,not_dog
432,674372068062928900,10,10,1.0,Chesney,seashore,0.346126,False,American_alligator,0.106404,False,sandbar,0.0493491,False,null_stage,not_dog,Others,not_dog
433,674394782723014656,8,10,0.8,Gary,toilet_tissue,0.134983,False,mosquito_net,0.133247,False,Lakeland_terrier,0.109099,True,null_stage,Lakeland_terrier,Real dog,Other dog breeds
434,674410619106390016,10,10,1.0,Lenny,brown_bear,0.698207,False,sea_lion,0.0464745,False,beagle,0.0194268,True,null_stage,beagle,Real dog,Other dog breeds
435,674416750885273600,10,10,1.0,Jonah,Chihuahua,0.287201,True,Boston_bull,0.25092,True,whippet,0.141012,True,null_stage,Chihuahua,Real dog,Chihuahua
436,674422304705744896,12,10,1.2,Ava,golden_retriever,0.964497,True,Labrador_retriever,0.00900618,True,tennis_ball,0.00713883,False,null_stage,golden_retriever,Real dog,golden_retriever
437,674436901579923456,9,10,0.9,Bailey,acorn_squash,0.375392,False,Shih-Tzu,0.105416,True,Lhasa,0.0728323,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
438,674447403907457024,10,10,1.0,None,Brabancon_griffon,0.409909,True,malinois,0.244649,True,bull_mastiff,0.0748195,True,pupper,Brabancon_griffon,Real dog,Other dog breeds
439,674468880899788800,13,10,1.3,Louis,chow,0.52623,True,Pomeranian,0.283647,True,toy_poodle,0.0676654,True,null_stage,chow,Real dog,chow
440,674632714662858753,5,10,0.5,None,jellyfish,0.432748,False,goldfish,0.113111,False,coral_reef,0.0870472,False,null_stage,not_dog,Others,not_dog
441,674638615994089473,12,10,1.2,None,Pomeranian,0.846986,True,chow,0.142014,True,keeshond,0.00260504,True,pupper,Pomeranian,Real dog,Other dog breeds
442,674644256330530816,11,10,1.1,None,soccer_ball,0.398102,False,basset,0.335692,True,cocker_spaniel,0.0729408,True,null_stage,basset,Real dog,Other dog breeds
443,674646392044941312,5,10,0.5,None,flat-coated_retriever,0.837448,True,groenendael,0.0861665,True,Labrador_retriever,0.0160522,True,null_stage,flat-coated_retriever,Real dog,Other dog breeds
444,674664755118911488,10,10,1.0,Rodman,African_crocodile,0.330625,False,American_alligator,0.0753557,False,mink,0.0574807,False,null_stage,not_dog,Others,not_dog
445,674670581682434048,9,10,0.9,Jeb,malamute,0.180079,True,Eskimo_dog,0.178033,True,Siberian_husky,0.0779661,True,null_stage,malamute,Real dog,Other dog breeds
446,674690135443775488,3,10,0.3,Patrick,tick,0.242538,False,nail,0.212589,False,screw,0.172838,False,null_stage,not_dog,Others,not_dog
447,674737130913071104,10,10,1.0,Rufio,Pomeranian,0.948537,True,schipperke,0.0143099,True,Chihuahua,0.00812024,True,pupper,Pomeranian,Real dog,Other dog breeds
448,674739953134403584,11,10,1.1,None,Dandie_Dinmont,0.175915,True,black-footed_ferret,0.0965343,False,toy_poodle,0.0641447,True,null_stage,Dandie_Dinmont,Real dog,Other dog breeds
449,674743008475090944,10,10,1.0,Sophie,Bernese_mountain_dog,0.583054,True,Shetland_sheepdog,0.0659904,True,Greater_Swiss_Mountain_dog,0.0652362,True,null_stage,Bernese_mountain_dog,Real dog,Other dog breeds
450,674752233200820224,12,10,1.2,None,vizsla,0.665516,True,redbone,0.173366,True,basset,0.134783,True,null_stage,vizsla,Real dog,Other dog breeds
451,674764817387900928,10,10,1.0,None,Samoyed,0.634695,True,Arctic_fox,0.309853,False,kuvasz,0.019641,True,null_stage,Samoyed,Real dog,Samoyed
452,674767892831932416,12,10,1.2,None,shower_curtain,0.238855,False,sarong,0.0924141,False,kimono,0.0564125,False,null_stage,not_dog,Others,not_dog
453,674774481756377088,11,10,1.1,Superpup,Chihuahua,0.407016,True,French_bulldog,0.309978,True,Siamese_cat,0.227677,False,pupper,Chihuahua,Real dog,Chihuahua
454,674781762103414784,8,10,0.8,None,ocarina,0.148975,False,hamster,0.0689849,False,wool,0.0317285,False,null_stage,not_dog,Others,not_dog
455,674788554665512960,9,10,0.9,Maggie,miniature_poodle,0.349561,True,toy_poodle,0.154711,True,Maltese_dog,0.134229,True,null_stage,miniature_poodle,Real dog,Other dog breeds
456,674790488185167872,13,10,1.3,None,Labrador_retriever,0.801903,True,Chesapeake_Bay_retriever,0.193575,True,Rottweiler,0.00119305,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
457,674800520222154752,11,10,1.1,None,Pembroke,0.876479,True,Cardigan,0.0969114,True,dingo,0.00919567,False,null_stage,Pembroke,Real dog,Pembroke
458,674805413498527744,10,10,1.0,None,English_springer,0.594467,True,cocker_spaniel,0.389994,True,Welsh_springer_spaniel,0.00709611,True,null_stage,English_springer,Real dog,Other dog breeds
459,675003128568291329,12,10,1.2,Laela,Pembroke,0.655279,True,Pomeranian,0.104164,True,Cardigan,0.0528177,True,null_stage,Pembroke,Real dog,Pembroke
460,675006312288268288,10,10,1.0,Mollie,boxer,0.654697,True,space_heater,0.0433888,False,beagle,0.0428476,True,pupper,boxer,Real dog,Other dog breeds
461,675015141583413248,10,10,1.0,Moe,street_sign,0.290091,False,golden_retriever,0.258372,True,sandbar,0.132173,False,null_stage,golden_retriever,Real dog,golden_retriever
462,675047298674663426,11,10,1.1,None,Samoyed,0.978007,True,chow,0.00712124,True,Pomeranian,0.00639783,True,null_stage,Samoyed,Real dog,Samoyed
463,675109292475830276,9,10,0.9,None,dalmatian,0.989519,True,English_setter,0.00525767,True,German_short-haired_pointer,0.00144283,True,null_stage,dalmatian,Real dog,Other dog breeds
464,675111688094527488,8,10,0.8,Oliver,Labrador_retriever,0.631501,True,Brittany_spaniel,0.101927,True,Chesapeake_Bay_retriever,0.0626498,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
465,675113801096802304,10,10,1.0,Zuzu,bow,0.16802,False,quill,0.108807,False,joystick,0.0433118,False,pupper,not_dog,Others,not_dog
466,675135153782571009,5,10,0.5,None,stove,0.587507,False,rotisserie,0.0517131,False,microwave,0.0207253,False,null_stage,not_dog,Others,not_dog
467,675145476954566656,9,10,0.9,None,Labrador_retriever,0.458746,True,Great_Dane,0.235504,True,Staffordshire_bullterrier,0.116864,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
468,675146535592706048,7,10,0.7,None,dingo,0.288447,False,Cardigan,0.229944,True,Pembroke,0.190407,True,null_stage,Cardigan,Real dog,Other dog breeds
469,675147105808306176,10,10,1.0,None,golden_retriever,0.949215,True,Labrador_retriever,0.0167654,True,flat-coated_retriever,0.0106373,True,null_stage,golden_retriever,Real dog,golden_retriever
470,675149409102012420,12,10,1.2,None,chow,0.999876,True,Tibetan_mastiff,5.86749e-05,True,Tibetan_terrier,2.87785e-05,True,null_stage,chow,Real dog,chow
471,675153376133427200,1,10,0.1,None,paper_towel,0.327957,False,mailbox,0.0960269,False,seat_belt,0.0349951,False,null_stage,not_dog,Others,not_dog
472,675166823650848770,10,10,1.0,Arnold,llama,0.284394,False,standard_poodle,0.132569,True,teddy,0.127975,False,null_stage,standard_poodle,Real dog,Other dog breeds
473,675334060156301312,12,10,1.2,None,Pembroke,0.773135,True,Cardigan,0.11681,True,chow,0.0390362,True,pupper,Pembroke,Real dog,Pembroke
474,675354435921575936,13,10,1.3,None,upright,0.303415,False,golden_retriever,0.181351,True,Brittany_spaniel,0.162084,True,null_stage,golden_retriever,Real dog,golden_retriever
475,675362609739206656,12,10,1.2,Daisy,Labrador_retriever,0.479008,True,ice_bear,0.218289,False,kuvasz,0.139911,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
476,675372240448454658,13,10,1.3,None,Chihuahua,0.416385,True,West_Highland_white_terrier,0.102933,True,Samoyed,0.0872995,True,null_stage,Chihuahua,Real dog,Chihuahua
477,675432746517426176,12,10,1.2,None,Labrador_retriever,0.986548,True,golden_retriever,0.00886185,True,Chihuahua,0.000693528,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
478,675483430902214656,5,10,0.5,None,box_turtle,0.543706,False,terrapin,0.2026,False,loggerhead,0.0711215,False,null_stage,not_dog,Others,not_dog
479,675489971617296384,10,10,1.0,None,West_Highland_white_terrier,0.139613,True,seat_belt,0.118647,False,Old_English_sheepdog,0.0939522,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
480,675497103322386432,11,10,1.1,Reggie,vizsla,0.519589,True,miniature_pinscher,0.0647712,True,Rhodesian_ridgeback,0.0614913,True,null_stage,vizsla,Real dog,Other dog breeds
481,675501075957489664,13,10,1.3,None,dough,0.806757,False,bakery,0.0279066,False,French_loaf,0.0181889,False,null_stage,not_dog,Others,not_dog
482,675517828909424640,12,10,1.2,None,Scottish_deerhound,0.240591,True,groenendael,0.156916,True,flat-coated_retriever,0.0908994,True,null_stage,Scottish_deerhound,Real dog,Other dog breeds
483,675522403582218240,10,10,1.0,Sammy,cocker_spaniel,0.299708,True,golden_retriever,0.263665,True,Irish_setter,0.0803233,True,null_stage,cocker_spaniel,Real dog,Other dog breeds
484,675531475945709568,10,10,1.0,Ellie,Pembroke,0.918441,True,Cardigan,0.0273395,True,Siberian_husky,0.020221,True,null_stage,Pembroke,Real dog,Pembroke
485,675534494439489536,11,10,1.1,None,chow,0.749368,True,schipperke,0.133738,True,Newfoundland,0.0499138,True,null_stage,chow,Real dog,chow
486,675706639471788032,10,10,1.0,None,English_springer,0.9903,True,Welsh_springer_spaniel,0.00207991,True,cocker_spaniel,0.00201378,True,null_stage,English_springer,Real dog,Other dog breeds
487,675710890956750848,12,10,1.2,Lenny,standard_schnauzer,0.441427,True,miniature_schnauzer,0.248885,True,Sealyham_terrier,0.164967,True,null_stage,standard_schnauzer,Real dog,Other dog breeds
488,675740360753160193,12,10,1.2,None,golden_retriever,0.800495,True,kuvasz,0.0977564,True,Saluki,0.0684146,True,pupper,golden_retriever,Real dog,golden_retriever
489,675781562965868544,11,10,1.1,Buddah,Maltese_dog,0.921968,True,West_Highland_white_terrier,0.0178107,True,toy_poodle,0.0135554,True,null_stage,Maltese_dog,Real dog,Other dog breeds
490,675798442703122432,10,10,1.0,Bernie,beagle,0.681218,True,basset,0.125121,True,boxer,0.0803982,True,null_stage,beagle,Real dog,Other dog breeds
491,675820929667219457,11,10,1.1,None,basset,0.556373,True,beagle,0.201675,True,bloodhound,0.110848,True,null_stage,basset,Real dog,Other dog breeds
492,675822767435051008,10,10,1.0,None,Pomeranian,0.46071,True,chow,0.202765,True,Pekinese,0.133266,True,null_stage,Pomeranian,Real dog,Other dog breeds
493,675845657354215424,10,10,1.0,Pepper,pug,0.883952,True,Boston_bull,0.0110568,True,French_bulldog,0.00983981,True,pupper,pug,Real dog,pug
494,675853064436391936,88,80,1.1,None,Labrador_retriever,0.868367,True,golden_retriever,0.0433046,True,vizsla,0.0282072,True,null_stage,Labrador_retriever,Real dog,Labrador_retriever
495,675878199931371520,11,10,1.1,None,wood_rabbit,0.785756,False,hare,0.118181,False,Cardigan,0.0436271,True,null_stage,Cardigan,Real dog,Other dog breeds
496,675888385639251968,10,10,1.0,None,West_Highland_white_terrier,0.672117,True,Old_English_sheepdog,0.146147,True,komondor,0.0231414,True,null_stage,West_Highland_white_terrier,Real dog,Other dog breeds
497,675891555769696257,6,10,0.6,Donny,Italian_greyhound,0.305637,True,whippet,0.232057,True,Great_Dane,0.117806,True,null_stage,Italian_greyhound,Real dog,Other dog breeds
498,675898130735476737,10,10,1.0,None,Labrador_retriever,0.40743,True,malinois,0.0770367,True,pug,0.0745973,True,pupper,Labrador_retriever,Real dog,Labrador_retriever
499,676089483918516224,9,10,0.9,None,bull_mastiff,0.743808,True,boxer,0.106697,True,American_Staffordshire_terrier,0.0423353,True,null_stage,bull_mastiff,Real dog,Other dog breeds
500,676098748976615425,3,10,0.3,None,walking_stick,0.162179,False,sandal,0.129086,False,purse,0.0814119,False,null_stage,not_dog,Others,not_dog
501,676101918813499392,11,10,1.1,Striker,Shih-Tzu,0.225848,True,Norfolk_terrier,0.186873,True,Irish_terrier,0.106987,True,null_stage,Shih-Tzu,Real dog,Other dog breeds
